706.3421666547796	50.125271403712446	0
47.82847529629575	46.313625228816065	1
44.78070843842459	44.989717330077085	2
43.19153080108425	44.35655052394703	3
42.169104565000765	44.19272202118461	4
41.425583189298045	44.13221340459482	5
40.82198718327949	44.10270963397262	6
40.37774838473016	44.064388258896514	7
39.975556654573516	44.06087678182742	8
39.65323924480727	44.09147518038236	9
39.38424257889855	44.19264716809166	10
39.131265292979414	44.351847244587184	11
38.90975324787712	44.346458897797454	12
38.73058776790959	44.30672532795318	13
38.505829479227565	44.42372278278244	14
38.35497846284427	44.534871865898886	15
38.209606332646324	44.66325606874608	16
38.04709854900098	44.70998812537512	17
37.9327027458125	44.671578820280985	18
37.81286230735965	44.885152101035004	19
37.6969657451396	44.94982984183549	20
37.56223115953276	44.91309670310724	21
37.490602513355945	45.00864377280633	22
37.359224692541424	45.12980620370343	23
37.297272045331894	45.20578266009046	24
37.204349322858405	45.328674597922586	25
37.10961413965867	45.33590043577012	26
37.030391146571326	45.447142994320345	27
36.96851227956354	45.619969159653735	28
36.901003663766566	45.54698733471591	29
36.83163037025942	45.65373059252983	30
36.75779892599972	45.716941947631284	31
36.69767964401446	45.80461497135974	32
36.631067284960714	45.942321283742785	33
36.58021774241818	45.97107079178737	34
36.524046389333556	46.028085736011896	35
36.489778624401644	45.987044581308446	36
36.429611214656035	46.303571427273084	37
36.3772802295563	46.27447557144252	38
36.314244071776955	46.499055133891645	39
36.26662134846455	46.453879026696086	40
36.2111528676867	46.47055317069693	41
36.17145269717188	46.75264254144939	42
36.136574868464194	46.63196151814391	43
36.070296348104435	46.73212416261306	44
36.030315774403675	46.91895952817566	45
36.00560391894501	46.94435700123873	46
35.98229447471966	46.88282080453917	47
35.94061160920841	46.985292240286824	48
35.8709960075215	47.20049121908458	49
35.83362739832497	47.131674369122706	50
35.80568046455139	47.23251355327024	51
35.76736988890489	47.37865110253915	52
35.729423958750786	47.377454039881584	53
35.68252923156211	47.36847442674354	54
35.66175617109067	47.5997718316824	55
35.6185262290126	47.651666623042445	56
35.616820238981425	47.596917104024186	57
35.57657768510419	47.75671730362328	58
35.527509061432745	47.77649705433126	59
35.51284957263578	47.85185817243724	60
35.43465927479546	47.960968433542114	61
35.43845118458492	48.044820502544916	62
35.4214981126409	48.0552250615578	63
35.391387291485	48.10783932969809	64
35.37545308740638	48.295846292652705	65
35.34773753595191	48.27680177572344	66
35.331935834544176	48.3431906306249	67
35.27827473288862	48.5105526928533	68
35.24749395570465	48.52869034722319	69
35.22012404076634	48.620089084664684	70
35.210264063293614	48.78759749567714	71
35.173815085716775	48.76808258865414	72
35.174032021357306	48.918270912792146	73
35.11901441959007	48.9300377463665	74
35.10710021617134	48.98202347591648	75
35.08526947784137	48.94173875051261	76
35.04923712620382	49.119314672023954	77
35.0466269303515	49.216202413085206	78
35.00848021143498	49.218708150939825	79
34.97866816988389	49.36249994175059	80
34.95136466307642	49.48008659462734	81
34.95740757970513	49.51131858988183	82
34.90570573796011	49.47117903167061	83
34.91116860736272	49.70354813094861	84
34.869974612652115	49.60697974670871	85
34.85416588215217	49.86625652808439	86
34.84969491252591	49.99849660537238	87
34.81005341824801	49.843742930587254	88
34.80217910323632	49.93124932736351	89
34.78432981217996	50.13729257661657	90
